x y Depth Vs
223.6282 484.4492 46.1 4.217
223.6282 484.4492 46.2 4.217
223.6282 484.4492 46.3 4.217
223.6282 484.4492 46.4 4.217
223.6282 484.4492 46.5 4.217
223.6282 484.4492 46.6 4.217
223.6282 484.4492 46.7 4.217
223.6282 484.4492 46.8 4.217
223.6282 484.4492 46.9 4.217
223.6282 484.4492 47.0 4.217
223.6282 484.4492 47.1 4.217
223.6282 484.4492 47.2 4.217
223.6282 484.4492 47.3 4.217
223.6282 484.4492 47.4 4.217
223.6282 484.4492 47.5 4.217
223.6282 484.4492 47.6 4.217
223.6282 484.4492 47.7 4.217
223.6282 484.4492 47.8 4.217
223.6282 484.4492 47.9 4.217
223.6282 484.4492 48.0 4.217
223.6282 484.4492 48.1 4.217
223.6282 484.4492 48.2 4.217
223.6282 484.4492 48.3 4.217
223.6282 484.4492 48.4 4.217
223.6282 484.4492 48.5 4.217
223.6282 484.4492 48.6 4.217
223.6282 484.4492 48.7 4.217
223.6282 484.4492 48.8 4.217
223.6282 484.4492 48.9 4.217
223.6282 484.4492 49.0 4.217
223.6282 484.4492 49.1 4.217
223.6282 484.4492 49.2 4.217
223.6282 484.4492 49.3 4.217
223.6282 484.4492 49.4 4.217
223.6282 484.4492 49.5 4.217
223.6282 484.4492 49.6 4.217
223.6282 484.4492 49.7 4.217
223.6282 484.4492 49.8 4.217
223.6282 484.4492 49.9 4.217
223.6282 484.4492 50.0 4.217
223.6282 484.4492 50.1 4.217
223.6282 484.4492 50.2 4.217
223.6282 484.4492 50.3 4.217
223.6282 484.4492 50.4 4.217
223.6282 484.4492 50.5 4.217
223.6282 484.4492 50.6 4.217
223.6282 484.4492 50.7 4.217
223.6282 484.4492 50.8 4.217
223.6282 484.4492 50.9 4.217
223.6282 484.4492 51.0 4.217
223.6282 484.4492 51.1 4.217
223.6282 484.4492 51.2 4.217
223.6282 484.4492 51.3 4.217
223.6282 484.4492 51.4 4.217
223.6282 484.4492 51.5 4.217
223.6282 484.4492 51.6 4.217
223.6282 484.4492 51.7 4.217
223.6282 484.4492 51.8 4.217
223.6282 484.4492 51.9 4.217
223.6282 484.4492 52.0 4.217
223.6282 484.4492 52.1 4.217
223.6282 484.4492 52.2 4.217
223.6282 484.4492 52.3 4.217
223.6282 484.4492 52.4 4.217
223.6282 484.4492 52.5 4.217
223.6282 484.4492 52.6 4.217
223.6282 484.4492 52.7 4.217
223.6282 484.4492 52.8 4.217
223.6282 484.4492 52.9 4.217
223.6282 484.4492 53.0 4.217
223.6282 484.4492 53.1 4.217
223.6282 484.4492 53.2 4.217
223.6282 484.4492 53.3 4.217
223.6282 484.4492 53.4 4.217
223.6282 484.4492 53.5 4.217
223.6282 484.4492 53.6 4.217
223.6282 484.4492 53.7 4.217
223.6282 484.4492 53.8 4.217
223.6282 484.4492 53.9 4.217
223.6282 484.4492 54.0 4.217
223.6282 484.4492 54.1 4.217
223.6282 484.4492 54.2 4.217
223.6282 484.4492 54.3 4.217
223.6282 484.4492 54.4 4.217
223.6282 484.4492 54.5 4.217
223.6282 484.4492 54.6 4.217
223.6282 484.4492 54.7 4.217
223.6282 484.4492 54.8 4.217
223.6282 484.4492 54.9 4.217
223.6282 484.4492 55.0 4.217
223.6282 484.4492 55.1 4.217
223.6282 484.4492 55.2 4.217
223.6282 484.4492 55.3 4.71
223.6282 484.4492 55.4 4.71
223.6282 484.4492 55.5 4.71
223.6282 484.4492 55.6 4.71
223.6282 484.4492 55.7 4.71
223.6282 484.4492 55.8 4.71
223.6282 484.4492 55.9 4.71
223.6282 484.4492 56.0 4.71
223.6282 484.4492 56.1 4.71
223.6282 484.4492 56.2 4.71
223.6282 484.4492 56.3 4.71
223.6282 484.4492 56.4 4.71
223.6282 484.4492 56.5 4.71
223.6282 484.4492 56.6 4.71
223.6282 484.4492 56.7 4.71
223.6282 484.4492 56.8 4.71
223.6282 484.4492 56.9 4.71
223.6282 484.4492 57.0 4.71
223.6282 484.4492 57.1 4.71
223.6282 484.4492 57.2 4.71
223.6282 484.4492 57.3 4.71
223.6282 484.4492 57.4 4.71
223.6282 484.4492 57.5 4.71
223.6282 484.4492 57.6 4.71
223.6282 484.4492 57.7 4.71
223.6282 484.4492 57.8 4.71
223.6282 484.4492 57.9 4.71
223.6282 484.4492 58.0 4.71
223.6282 484.4492 58.1 4.71
223.6282 484.4492 58.2 4.71
223.6282 484.4492 58.3 4.71
223.6282 484.4492 58.4 4.71
223.6282 484.4492 58.5 4.71
223.6282 484.4492 58.6 4.71
223.6282 484.4492 58.7 4.71
223.6282 484.4492 58.8 4.71
223.6282 484.4492 58.9 4.71
223.6282 484.4492 59.0 4.71
223.6282 484.4492 59.1 4.71
223.6282 484.4492 59.2 4.71
223.6282 484.4492 59.3 4.71
223.6282 484.4492 59.4 4.71
223.6282 484.4492 59.5 4.71
223.6282 484.4492 59.6 4.71
223.6282 484.4492 59.7 4.71
223.6282 484.4492 59.8 4.71
223.6282 484.4492 59.9 4.71
223.6282 484.4492 60.0 4.71
223.6282 484.4492 60.1 4.71
223.6282 484.4492 60.2 4.71
223.6282 484.4492 60.3 4.71
223.6282 484.4492 60.4 4.71
223.6282 484.4492 60.5 4.71
223.6282 484.4492 60.6 4.71
223.6282 484.4492 60.7 4.71
223.6282 484.4492 60.8 4.71
223.6282 484.4492 60.9 4.71
223.6282 484.4492 61.0 4.71
223.6282 484.4492 61.1 4.71
223.6282 484.4492 61.2 4.71
223.6282 484.4492 61.3 4.71
223.6282 484.4492 61.4 4.71
223.6282 484.4492 61.5 4.71
223.6282 484.4492 61.6 4.71
223.6282 484.4492 61.7 4.71
223.6282 484.4492 61.8 4.71
223.6282 484.4492 61.9 4.71
223.6282 484.4492 62.0 4.71
223.6282 484.4492 62.1 4.71
223.6282 484.4492 62.2 4.71
223.6282 484.4492 62.3 4.71
223.6282 484.4492 62.4 4.71
223.6282 484.4492 62.5 4.71
223.6282 484.4492 62.6 4.71
223.6282 484.4492 62.7 4.71
223.6282 484.4492 62.8 4.71
223.6282 484.4492 62.9 4.71
223.6282 484.4492 63.0 4.71
223.6282 484.4492 63.1 4.71
223.6282 484.4492 63.2 4.71
223.6282 484.4492 63.3 4.71
223.6282 484.4492 63.4 4.71
223.6282 484.4492 63.5 4.71
223.6282 484.4492 63.6 4.71
223.6282 484.4492 63.7 4.71
223.6282 484.4492 63.8 4.71
223.6282 484.4492 63.9 4.71
223.6282 484.4492 64.0 4.71
223.6282 484.4492 64.1 4.71
223.6282 484.4492 64.2 4.71
223.6282 484.4492 64.3 4.71
223.6282 484.4492 64.4 4.71
223.6282 484.4492 64.5 4.71
223.6282 484.4492 64.6 4.71
223.6282 484.4492 64.7 4.71
223.6282 484.4492 64.8 4.71
223.6282 484.4492 64.9 4.71
223.6282 484.4492 65.0 4.71
223.6282 484.4492 65.1 4.71
223.6282 484.4492 65.2 4.71
223.6282 484.4492 65.3 4.71
223.6282 484.4492 65.4 4.71
223.6282 484.4492 65.5 4.71
223.6282 484.4492 65.6 4.71
223.6282 484.4492 65.7 4.71
223.6282 484.4492 65.8 4.71
223.6282 484.4492 65.9 4.71
223.6282 484.4492 66.0 4.71
223.6282 484.4492 66.1 4.71
223.6282 484.4492 66.2 4.71
223.6282 484.4492 66.3 4.71
223.6282 484.4492 66.4 4.71
223.6282 484.4492 66.5 4.71
223.6282 484.4492 66.6 4.71
223.6282 484.4492 66.7 4.71
223.6282 484.4492 66.8 4.71
223.6282 484.4492 66.9 4.71
223.6282 484.4492 67.0 4.71
223.6282 484.4492 67.1 4.71
223.6282 484.4492 67.2 4.71
223.6282 484.4492 67.3 4.71
223.6282 484.4492 67.4 4.71
223.6282 484.4492 67.5 4.71
223.6282 484.4492 67.6 4.71
223.6282 484.4492 67.7 4.71
223.6282 484.4492 67.8 4.71
223.6282 484.4492 67.9 4.71
223.6282 484.4492 68.0 4.71
223.6282 484.4492 68.1 4.71
223.6282 484.4492 68.2 4.71
223.6282 484.4492 68.3 4.71
223.6282 484.4492 68.4 4.71
223.6282 484.4492 68.5 4.71
223.6282 484.4492 68.6 4.71
223.6282 484.4492 68.7 4.71
223.6282 484.4492 68.8 4.71
223.6282 484.4492 68.9 4.71
223.6282 484.4492 69.0 4.71
223.6282 484.4492 69.1 4.71
223.6282 484.4492 69.2 4.71
223.6282 484.4492 69.3 4.71
223.6282 484.4492 69.4 4.71
223.6282 484.4492 69.5 4.71
223.6282 484.4492 69.6 4.71
223.6282 484.4492 69.7 4.71
223.6282 484.4492 69.8 4.71
223.6282 484.4492 69.9 4.71
223.6282 484.4492 70.0 4.71
158.7397 409.4459 -6.0 3.214
158.7397 409.4459 -5.9 3.214
158.7397 409.4459 -5.8 3.214
158.7397 409.4459 -5.7 3.214
158.7397 409.4459 -5.6 3.214
158.7397 409.4459 -5.5 3.214
158.7397 409.4459 -5.4 3.214
158.7397 409.4459 -5.3 3.214
158.7397 409.4459 -5.2 3.214
158.7397 409.4459 -5.1 3.214
158.7397 409.4459 -5.0 3.214
158.7397 409.4459 -4.9 3.214
158.7397 409.4459 -4.8 3.214
158.7397 409.4459 -4.7 3.214
158.7397 409.4459 -4.6 3.214
158.7397 409.4459 -4.5 3.214
158.7397 409.4459 -4.4 3.214
158.7397 409.4459 -4.3 3.214
158.7397 409.4459 -4.2 3.214
158.7397 409.4459 -4.1 3.214
158.7397 409.4459 -4.0 3.214
158.7397 409.4459 -3.9 3.214
158.7397 409.4459 -3.8 3.214
158.7397 409.4459 -3.7 3.214
158.7397 409.4459 -3.6 3.214
158.7397 409.4459 -3.5 3.214
158.7397 409.4459 -3.4 3.214
158.7397 409.4459 -3.3 3.214
158.7397 409.4459 -3.2 3.214
158.7397 409.4459 -3.1 3.214
158.7397 409.4459 -3.0 3.214
158.7397 409.4459 -2.9 3.214
158.7397 409.4459 -2.8 3.214
158.7397 409.4459 -2.7 3.214
158.7397 409.4459 -2.6 3.214
158.7397 409.4459 -2.5 3.214
158.7397 409.4459 -2.4 3.214
158.7397 409.4459 -2.3 3.214
158.7397 409.4459 -2.2 3.214
158.7397 409.4459 -2.1 3.214
158.7397 409.4459 -2.0 3.214
158.7397 409.4459 -1.9 3.214
158.7397 409.4459 -1.8 3.214
158.7397 409.4459 -1.7 3.214
158.7397 409.4459 -1.6 3.214
158.7397 409.4459 -1.5 3.214
158.7397 409.4459 -1.4 3.214
158.7397 409.4459 -1.3 3.214
158.7397 409.4459 -1.2 3.214
158.7397 409.4459 -1.1 3.214
158.7397 409.4459 -1.0 3.214
158.7397 409.4459 -0.9 3.214
158.7397 409.4459 -0.8 3.214
158.7397 409.4459 -0.7 3.214
158.7397 409.4459 -0.6 3.214
158.7397 409.4459 -0.5 3.214
158.7397 409.4459 -0.4 3.214
158.7397 409.4459 -0.3 3.214
158.7397 409.4459 -0.2 3.214
158.7397 409.4459 -0.1 3.214
158.7397 409.4459 0.0 3.214
158.7397 409.4459 0.1 3.214
158.7397 409.4459 0.2 3.214
158.7397 409.4459 0.3 3.214
158.7397 409.4459 0.4 3.214
158.7397 409.4459 0.5 3.214
158.7397 409.4459 0.6 3.214
158.7397 409.4459 0.7 3.214
158.7397 409.4459 0.8 3.214
158.7397 409.4459 0.9 3.214
158.7397 409.4459 1.0 3.214
158.7397 409.4459 1.1 3.214
158.7397 409.4459 1.2 3.214
158.7397 409.4459 1.3 3.214
158.7397 409.4459 1.4 3.214
158.7397 409.4459 1.5 3.214
158.7397 409.4459 1.6 3.214
158.7397 409.4459 1.7 3.214
158.7397 409.4459 1.8 3.214
158.7397 409.4459 1.9 3.214
158.7397 409.4459 2.0 3.214
158.7397 409.4459 2.1 3.214
158.7397 409.4459 2.2 3.214
158.7397 409.4459 2.3 3.214
158.7397 409.4459 2.4 3.214
158.7397 409.4459 2.5 3.214
158.7397 409.4459 2.6 3.214
158.7397 409.4459 2.7 3.214
158.7397 409.4459 2.8 3.214
158.7397 409.4459 2.9 3.214
158.7397 409.4459 3.0 3.214
158.7397 409.4459 3.1 3.214
158.7397 409.4459 3.2 3.214
158.7397 409.4459 3.3 3.214
158.7397 409.4459 3.4 3.214
158.7397 409.4459 3.5 3.214
158.7397 409.4459 3.6 3.214
158.7397 409.4459 3.7 3.214
158.7397 409.4459 3.8 3.214
158.7397 409.4459 3.9 3.214
158.7397 409.4459 4.0 3.214
158.7397 409.4459 4.1 3.214
158.7397 409.4459 4.2 3.66
158.7397 409.4459 4.3 3.66
158.7397 409.4459 4.4 3.66
158.7397 409.4459 4.5 3.66
158.7397 409.4459 4.6 3.66
158.7397 409.4459 4.7 3.66
158.7397 409.4459 4.8 3.66
158.7397 409.4459 4.9 3.66
158.7397 409.4459 5.0 3.66
158.7397 409.4459 5.1 3.66
158.7397 409.4459 5.2 3.66
158.7397 409.4459 5.3 3.66
158.7397 409.4459 5.4 3.66
158.7397 409.4459 5.5 3.66
158.7397 409.4459 5.6 3.66
158.7397 409.4459 5.7 3.66
158.7397 409.4459 5.8 3.66
158.7397 409.4459 5.9 3.66
158.7397 409.4459 6.0 3.66
158.7397 409.4459 6.1 3.66
158.7397 409.4459 6.2 3.66
158.7397 409.4459 6.3 3.66
158.7397 409.4459 6.4 3.66
158.7397 409.4459 6.5 3.66
158.7397 409.4459 6.6 3.66
158.7397 409.4459 6.7 3.66
158.7397 409.4459 6.8 3.66
158.7397 409.4459 6.9 3.66
158.7397 409.4459 7.0 3.66
158.7397 409.4459 7.1 3.66
158.7397 409.4459 7.2 3.66
158.7397 409.4459 7.3 3.66
158.7397 409.4459 7.4 3.66
158.7397 409.4459 7.5 3.66
158.7397 409.4459 7.6 3.66
158.7397 409.4459 7.7 3.66
158.7397 409.4459 7.8 3.66
158.7397 409.4459 7.9 3.66
158.7397 409.4459 8.0 3.66
158.7397 409.4459 8.1 3.66
158.7397 409.4459 8.2 3.66
158.7397 409.4459 8.3 3.66
158.7397 409.4459 8.4 3.66
158.7397 409.4459 8.5 3.66
158.7397 409.4459 8.6 3.66
158.7397 409.4459 8.7 3.66
158.7397 409.4459 8.8 3.66
158.7397 409.4459 8.9 3.66
158.7397 409.4459 9.0 3.66
158.7397 409.4459 9.1 3.66
158.7397 409.4459 9.2 3.66
158.7397 409.4459 9.3 3.66
158.7397 409.4459 9.4 3.66
158.7397 409.4459 9.5 3.66
158.7397 409.4459 9.6 3.66
158.7397 409.4459 9.7 3.66
158.7397 409.4459 9.8 3.66
158.7397 409.4459 9.9 3.66
158.7397 409.4459 10.0 3.66
158.7397 409.4459 10.1 3.66
158.7397 409.4459 10.2 3.66
158.7397 409.4459 10.3 3.66
158.7397 409.4459 10.4 3.66
158.7397 409.4459 10.5 3.66
158.7397 409.4459 10.6 3.66
158.7397 409.4459 10.7 3.66
158.7397 409.4459 10.8 3.66
158.7397 409.4459 10.9 3.66
158.7397 409.4459 11.0 3.66
158.7397 409.4459 11.1 3.66
158.7397 409.4459 11.2 3.66
158.7397 409.4459 11.3 3.66
158.7397 409.4459 11.4 3.66
158.7397 409.4459 11.5 3.66
158.7397 409.4459 11.6 3.66
158.7397 409.4459 11.7 3.66
158.7397 409.4459 11.8 3.66
158.7397 409.4459 11.9 3.66
158.7397 409.4459 12.0 3.66
158.7397 409.4459 12.1 3.66
158.7397 409.4459 12.2 3.66
158.7397 409.4459 12.3 3.66
158.7397 409.4459 12.4 3.66
158.7397 409.4459 12.5 3.66
158.7397 409.4459 12.6 3.66
158.7397 409.4459 12.7 3.66
158.7397 409.4459 12.8 3.66
158.7397 409.4459 12.9 3.66
158.7397 409.4459 13.0 3.66
158.7397 409.4459 13.1 3.66
158.7397 409.4459 13.2 3.66
158.7397 409.4459 13.3 3.66
158.7397 409.4459 13.4 3.66
158.7397 409.4459 13.5 3.66
158.7397 409.4459 13.6 3.66
158.7397 409.4459 13.7 3.66
158.7397 409.4459 13.8 3.66
158.7397 409.4459 13.9 3.66
158.7397 409.4459 14.0 3.66
158.7397 409.4459 14.1 3.66
158.7397 409.4459 14.2 3.66
158.7397 409.4459 14.3 3.66
158.7397 409.4459 14.4 3.66
158.7397 409.4459 14.5 3.66
158.7397 409.4459 14.6 3.66
158.7397 409.4459 14.7 3.66
158.7397 409.4459 14.8 3.66
158.7397 409.4459 14.9 3.66
158.7397 409.4459 15.0 3.66
158.7397 409.4459 15.1 3.66
158.7397 409.4459 15.2 3.66
158.7397 409.4459 15.3 3.66
158.7397 409.4459 15.4 3.66
158.7397 409.4459 15.5 3.66
158.7397 409.4459 15.6 3.66
158.7397 409.4459 15.7 3.66
158.7397 409.4459 15.8 3.66
158.7397 409.4459 15.9 3.66
158.7397 409.4459 16.0 3.66
158.7397 409.4459 16.1 3.66
158.7397 409.4459 16.2 3.66
158.7397 409.4459 16.3 3.66
158.7397 409.4459 16.4 3.66
158.7397 409.4459 16.5 3.66
158.7397 409.4459 16.6 3.66
158.7397 409.4459 16.7 3.66
158.7397 409.4459 16.8 3.66
158.7397 409.4459 16.9 3.66
158.7397 409.4459 17.0 3.66
158.7397 409.4459 17.1 3.66
158.7397 409.4459 17.2 3.66
158.7397 409.4459 17.3 3.66
158.7397 409.4459 17.4 3.66
158.7397 409.4459 17.5 3.66
158.7397 409.4459 17.6 3.66
158.7397 409.4459 17.7 3.66
158.7397 409.4459 17.8 3.66
158.7397 409.4459 17.9 3.66
158.7397 409.4459 18.0 3.66
158.7397 409.4459 18.1 3.66
158.7397 409.4459 18.2 3.66
158.7397 409.4459 18.3 3.66
158.7397 409.4459 18.4 3.66
158.7397 409.4459 18.5 3.66
158.7397 409.4459 18.6 3.66
158.7397 409.4459 18.7 3.66
158.7397 409.4459 18.8 3.66
158.7397 409.4459 18.9 3.66
158.7397 409.4459 19.0 3.66
158.7397 409.4459 19.1 3.66
158.7397 409.4459 19.2 3.66
158.7397 409.4459 19.3 3.66
158.7397 409.4459 19.4 3.66
158.7397 409.4459 19.5 3.66
158.7397 409.4459 19.6 3.66
158.7397 409.4459 19.7 3.66
158.7397 409.4459 19.8 3.66
158.7397 409.4459 19.9 3.66
158.7397 409.4459 20.0 3.66
158.7397 409.4459 20.1 3.66
158.7397 409.4459 20.2 3.66
158.7397 409.4459 20.3 3.66
158.7397 409.4459 20.4 3.66
158.7397 409.4459 20.5 3.66
158.7397 409.4459 20.6 3.826
158.7397 409.4459 20.7 3.826
158.7397 409.4459 20.8 3.826
158.7397 409.4459 20.9 3.826
158.7397 409.4459 21.0 3.826
158.7397 409.4459 21.1 3.826
158.7397 409.4459 21.2 3.826
158.7397 409.4459 21.3 3.826
158.7397 409.4459 21.4 3.826
158.7397 409.4459 21.5 3.826
158.7397 409.4459 21.6 3.826
158.7397 409.4459 21.7 3.826
158.7397 409.4459 21.8 3.826
158.7397 409.4459 21.9 3.826
158.7397 409.4459 22.0 3.826
158.7397 409.4459 22.1 3.826
158.7397 409.4459 22.2 3.826
158.7397 409.4459 22.3 3.826
158.7397 409.4459 22.4 3.826
158.7397 409.4459 22.5 3.826
158.7397 409.4459 22.6 3.826
158.7397 409.4459 22.7 3.826
158.7397 409.4459 22.8 3.826
158.7397 409.4459 22.9 3.826
158.7397 409.4459 23.0 3.826
158.7397 409.4459 23.1 3.826
158.7397 409.4459 23.2 3.826
158.7397 409.4459 23.3 3.826
158.7397 409.4459 23.4 3.826
158.7397 409.4459 23.5 3.826
158.7397 409.4459 23.6 3.826
158.7397 409.4459 23.7 3.826
158.7397 409.4459 23.8 3.826
158.7397 409.4459 23.9 3.826
158.7397 409.4459 24.0 3.826
158.7397 409.4459 24.1 3.826
158.7397 409.4459 24.2 3.826
158.7397 409.4459 24.3 3.826
158.7397 409.4459 24.4 3.826
158.7397 409.4459 24.5 3.826
158.7397 409.4459 24.6 3.826
158.7397 409.4459 24.7 3.826
158.7397 409.4459 24.8 3.826
158.7397 409.4459 24.9 3.826
158.7397 409.4459 25.0 3.826
158.7397 409.4459 25.1 3.826
158.7397 409.4459 25.2 3.826
158.7397 409.4459 25.3 3.826
158.7397 409.4459 25.4 3.826
158.7397 409.4459 25.5 3.826
158.7397 409.4459 25.6 3.826
158.7397 409.4459 25.7 3.826
158.7397 409.4459 25.8 3.826
158.7397 409.4459 25.9 3.826
158.7397 409.4459 26.0 3.826
158.7397 409.4459 26.1 3.826
158.7397 409.4459 26.2 3.826
158.7397 409.4459 26.3 3.826
158.7397 409.4459 26.4 3.826
158.7397 409.4459 26.5 3.826
158.7397 409.4459 26.6 3.826
158.7397 409.4459 26.7 3.826
158.7397 409.4459 26.8 3.826
158.7397 409.4459 26.9 3.826
158.7397 409.4459 27.0 3.826
158.7397 409.4459 27.1 3.826
158.7397 409.4459 27.2 3.826
158.7397 409.4459 27.3 3.826
158.7397 409.4459 27.4 3.826
158.7397 409.4459 27.5 3.826
158.7397 409.4459 27.6 3.826
158.7397 409.4459 27.7 3.826
158.7397 409.4459 27.8 3.826
158.7397 409.4459 27.9 3.826
158.7397 409.4459 28.0 3.826
158.7397 409.4459 28.1 3.826
158.7397 409.4459 28.2 3.826
158.7397 409.4459 28.3 3.826
158.7397 409.4459 28.4 3.826
158.7397 409.4459 28.5 3.826
158.7397 409.4459 28.6 3.826
158.7397 409.4459 28.7 3.826
158.7397 409.4459 28.8 3.826
158.7397 409.4459 28.9 3.826
158.7397 409.4459 29.0 3.826
158.7397 409.4459 29.1 3.826
158.7397 409.4459 29.2 3.826
158.7397 409.4459 29.3 3.826
158.7397 409.4459 29.4 3.826
158.7397 409.4459 29.5 3.826
158.7397 409.4459 29.6 3.826
158.7397 409.4459 29.7 3.826
158.7397 409.4459 29.8 3.826
158.7397 409.4459 29.9 3.826
158.7397 409.4459 30.0 3.826
158.7397 409.4459 30.1 3.826
158.7397 409.4459 30.2 3.826
158.7397 409.4459 30.3 3.826
158.7397 409.4459 30.4 3.826
158.7397 409.4459 30.5 3.826
158.7397 409.4459 30.6 3.826
158.7397 409.4459 30.7 3.826
158.7397 409.4459 30.8 3.826
158.7397 409.4459 30.9 3.826
158.7397 409.4459 31.0 3.826
158.7397 409.4459 31.1 3.826
158.7397 409.4459 31.2 3.826
158.7397 409.4459 31.3 3.826
158.7397 409.4459 31.4 3.826
158.7397 409.4459 31.5 3.826
158.7397 409.4459 31.6 3.826
158.7397 409.4459 31.7 3.826
158.7397 409.4459 31.8 3.826
158.7397 409.4459 31.9 3.826
158.7397 409.4459 32.0 3.826
158.7397 409.4459 32.1 3.826
158.7397 409.4459 32.2 3.826
158.7397 409.4459 32.3 3.826
158.7397 409.4459 32.4 3.826
158.7397 409.4459 32.5 3.826
158.7397 409.4459 32.6 3.826
158.7397 409.4459 32.7 3.826
158.7397 409.4459 32.8 3.826
158.7397 409.4459 32.9 3.826
158.7397 409.4459 33.0 3.826
158.7397 409.4459 33.1 3.826
158.7397 409.4459 33.2 3.826
158.7397 409.4459 33.3 3.826
158.7397 409.4459 33.4 3.826
158.7397 409.4459 33.5 3.826
158.7397 409.4459 33.6 3.826
158.7397 409.4459 33.7 3.826
158.7397 409.4459 33.8 3.826
158.7397 409.4459 33.9 3.826
158.7397 409.4459 34.0 3.826
158.7397 409.4459 34.1 3.826
158.7397 409.4459 34.2 3.826
158.7397 409.4459 34.3 3.826
158.7397 409.4459 34.4 3.826
158.7397 409.4459 34.5 3.826
158.7397 409.4459 34.6 3.826
158.7397 409.4459 34.7 3.826
158.7397 409.4459 34.8 3.826
158.7397 409.4459 34.9 3.826
158.7397 409.4459 35.0 3.826
158.7397 409.4459 35.1 3.826
158.7397 409.4459 35.2 3.826
158.7397 409.4459 35.3 3.826
158.7397 409.4459 35.4 3.826
158.7397 409.4459 35.5 3.826
158.7397 409.4459 35.6 3.826
158.7397 409.4459 35.7 3.826
158.7397 409.4459 35.8 3.826
158.7397 409.4459 35.9 3.897
158.7397 409.4459 36.0 3.897
158.7397 409.4459 36.1 3.897
158.7397 409.4459 36.2 3.897
158.7397 409.4459 36.3 3.897
158.7397 409.4459 36.4 3.897
158.7397 409.4459 36.5 3.897
158.7397 409.4459 36.6 3.897
158.7397 409.4459 36.7 3.897
158.7397 409.4459 36.8 3.897
158.7397 409.4459 36.9 3.897
158.7397 409.4459 37.0 3.897
158.7397 409.4459 37.1 3.897
158.7397 409.4459 37.2 3.897
158.7397 409.4459 37.3 3.897
158.7397 409.4459 37.4 3.897
158.7397 409.4459 37.5 3.897
158.7397 409.4459 37.6 3.897
158.7397 409.4459 37.7 3.897
158.7397 409.4459 37.8 3.897
158.7397 409.4459 37.9 3.897
158.7397 409.4459 38.0 3.897
158.7397 409.4459 38.1 3.897
158.7397 409.4459 38.2 3.897
158.7397 409.4459 38.3 3.897
158.7397 409.4459 38.4 3.897
158.7397 409.4459 38.5 3.897
158.7397 409.4459 38.6 3.897
158.7397 409.4459 38.7 3.897
158.7397 409.4459 38.8 3.897
158.7397 409.4459 38.9 3.897
158.7397 409.4459 39.0 3.897
158.7397 409.4459 39.1 3.897
158.7397 409.4459 39.2 3.897
158.7397 409.4459 39.3 3.897
158.7397 409.4459 39.4 3.897
158.7397 409.4459 39.5 3.897
158.7397 409.4459 39.6 3.897
158.7397 409.4459 39.7 3.897
158.7397 409.4459 39.8 3.897
158.7397 409.4459 39.9 3.897
158.7397 409.4459 40.0 3.897
158.7397 409.4459 40.1 3.897
158.7397 409.4459 40.2 3.897
158.7397 409.4459 40.3 3.897
158.7397 409.4459 40.4 3.897
158.7397 409.4459 40.5 3.897
158.7397 409.4459 40.6 3.897
158.7397 409.4459 40.7 3.897
158.7397 409.4459 40.8 3.897
158.7397 409.4459 40.9 3.897
158.7397 409.4459 41.0 3.897
158.7397 409.4459 41.1 4.081
158.7397 409.4459 41.2 4.081
158.7397 409.4459 41.3 4.081
158.7397 409.4459 41.4 4.081
158.7397 409.4459 41.5 4.081
158.7397 409.4459 41.6 4.081
158.7397 409.4459 41.7 4.081
158.7397 409.4459 41.8 4.081
158.7397 409.4459 41.9 4.081
158.7397 409.4459 42.0 4.081
158.7397 409.4459 42.1 4.081
158.7397 409.4459 42.2 4.081
158.7397 409.4459 42.3 4.081
158.7397 409.4459 42.4 4.081
158.7397 409.4459 42.5 4.081
158.7397 409.4459 42.6 4.081
158.7397 409.4459 42.7 4.081
158.7397 409.4459 42.8 4.081
158.7397 409.4459 42.9 4.081
158.7397 409.4459 43.0 4.081
158.7397 409.4459 43.1 4.081
158.7397 409.4459 43.2 4.081
158.7397 409.4459 43.3 4.081
158.7397 409.4459 43.4 4.081
158.7397 409.4459 43.5 4.081
158.7397 409.4459 43.6 4.081
158.7397 409.4459 43.7 4.081
158.7397 409.4459 43.8 4.081
158.7397 409.4459 43.9 4.081
158.7397 409.4459 44.0 4.081
158.7397 409.4459 44.1 4.081
158.7397 409.4459 44.2 4.081
158.7397 409.4459 44.3 4.081
158.7397 409.4459 44.4 4.081
158.7397 409.4459 44.5 4.081
158.7397 409.4459 44.6 4.081
158.7397 409.4459 44.7 4.081
158.7397 409.4459 44.8 4.081
158.7397 409.4459 44.9 4.081
158.7397 409.4459 45.0 4.081
158.7397 409.4459 45.1 4.081
158.7397 409.4459 45.2 4.081
158.7397 409.4459 45.3 4.081
158.7397 409.4459 45.4 4.081
158.7397 409.4459 45.5 4.081
158.7397 409.4459 45.6 4.081
158.7397 409.4459 45.7 4.081
158.7397 409.4459 45.8 4.081
158.7397 409.4459 45.9 4.081
158.7397 409.4459 46.0 4.081
158.7397 409.4459 46.1 4.081
158.7397 409.4459 46.2 4.081
158.7397 409.4459 46.3 4.081
158.7397 409.4459 46.4 4.081
158.7397 409.4459 46.5 4.081
158.7397 409.4459 46.6 4.081
158.7397 409.4459 46.7 4.081
158.7397 409.4459 46.8 4.081
158.7397 409.4459 46.9 4.081
158.7397 409.4459 47.0 4.081
158.7397 409.4459 47.1 4.081
158.7397 409.4459 47.2 4.081
