,Scale,NNb,RMSE
2835,76.0,122.0,0.121719433454477
2836,76.0,124.0,0.12215751611458847
2837,76.0,126.0,0.12257850315699204
2838,76.0,128.0,0.12298046565382798
2839,76.0,130.0,0.1233865350115253
2840,76.0,132.0,0.1237858219371311
2841,76.0,134.0,0.12414134466501267
2842,76.0,136.0,0.12452466315384332
2843,76.0,138.0,0.12490741019931485
2844,76.0,140.0,0.12528758227583012
2845,76.0,142.0,0.1256506220938271
2846,76.0,144.0,0.12603072198438534
2847,76.0,146.0,0.1263610460258833
2848,76.0,148.0,0.1266896077356236
2849,76.0,150.0,0.1270183946406726
2850,78.0,2.0,0.020181510891326474
2851,78.0,4.0,0.02126705391659062
2852,78.0,6.0,0.022618938073586926
2853,78.0,8.0,0.025875760969563618
2854,78.0,10.0,0.030030893431464332
2855,78.0,12.0,0.03436672965889379
2856,78.0,14.0,0.038838549614407074
2857,78.0,16.0,0.04288222797805894
2858,78.0,18.0,0.04696233343122537
2859,78.0,20.0,0.05170056469221147
2860,78.0,22.0,0.05647250201336504
2861,78.0,24.0,0.06054936617987067
2862,78.0,26.0,0.06436883061424137
2863,78.0,28.0,0.06780485347087489
2864,78.0,30.0,0.07104117204715701
2865,78.0,32.0,0.07384454757478459
2866,78.0,34.0,0.07653223028646144
2867,78.0,36.0,0.07922575471575845
2868,78.0,38.0,0.08160060679598705
2869,78.0,40.0,0.08360228502170806
2870,78.0,42.0,0.08576251912564203
2871,78.0,44.0,0.08784024319994534
2872,78.0,46.0,0.08979107497867074
2873,78.0,48.0,0.09149711667440802
2874,78.0,50.0,0.09307794077557548
2875,78.0,52.0,0.09458765328810106
2876,78.0,54.0,0.0961612909433006
2877,78.0,56.0,0.09760465640296134
2878,78.0,58.0,0.0988917417554383
2879,78.0,60.0,0.10019652902814176
2880,78.0,62.0,0.10143115146961483
2881,78.0,64.0,0.10257336714530163
2882,78.0,66.0,0.10370320188702682
2883,78.0,68.0,0.1047608170492995
2884,78.0,70.0,0.10576041609873282
2885,78.0,72.0,0.10671123074580915
2886,78.0,74.0,0.10762138621132518
2887,78.0,76.0,0.10853201267219402
2888,78.0,78.0,0.10944892981744452
2889,78.0,80.0,0.11033483675944702
2890,78.0,82.0,0.11111742016734774
2891,78.0,84.0,0.11189796676109696
2892,78.0,86.0,0.11263408834521407
2893,78.0,88.0,0.11335280356971336
2894,78.0,90.0,0.11408754658054429
2895,78.0,92.0,0.11481860704971229
2896,78.0,94.0,0.11547985205637612
2897,78.0,96.0,0.11609504219147837
2898,78.0,98.0,0.11664801072406146
2899,78.0,100.0,0.11721184552564393
2900,78.0,102.0,0.11774541437030331
2901,78.0,104.0,0.11828047528382633
2902,78.0,106.0,0.11880377111246573
2903,78.0,108.0,0.1192879356189556
2904,78.0,110.0,0.11982022848241602
2905,78.0,112.0,0.12034719649756463
2906,78.0,114.0,0.12089202735746575
2907,78.0,116.0,0.1214321451436678
2908,78.0,118.0,0.12196114150802133
2909,78.0,120.0,0.12245058965486756
2910,78.0,122.0,0.12290685702362336
2911,78.0,124.0,0.12331221421728844
2912,78.0,126.0,0.1236934183083134
2913,78.0,128.0,0.12400506792209134
2914,78.0,130.0,0.12434401581261693
2915,78.0,132.0,0.12470163837274856
2916,78.0,134.0,0.12505499193677325
2917,78.0,136.0,0.12541965309344857
2918,78.0,138.0,0.1258114799924499
2919,78.0,140.0,0.12619481618729383
2920,78.0,142.0,0.12658270115511913
2921,78.0,144.0,0.12694948027156208
2922,78.0,146.0,0.12729728066543516
2923,78.0,148.0,0.1276488062164817
2924,78.0,150.0,0.12799941879465432
2925,80.0,2.0,0.020181510891326474
2926,80.0,4.0,0.02122404138799151
2927,80.0,6.0,0.02269667218624031
2928,80.0,8.0,0.026506354421152976
2929,80.0,10.0,0.03189077526474291
2930,80.0,12.0,0.03715817155339243
2931,80.0,14.0,0.040948587494029215
2932,80.0,16.0,0.04444723207574895
2933,80.0,18.0,0.04853949281406331
2934,80.0,20.0,0.053125403597580924
2935,80.0,22.0,0.05785056809213711
2936,80.0,24.0,0.06257100638095445
2937,80.0,26.0,0.06648521564480121
2938,80.0,28.0,0.06984955759034553
2939,80.0,30.0,0.07311918890701843
2940,80.0,32.0,0.07630572424658551
2941,80.0,34.0,0.0787602431370198
2942,80.0,36.0,0.08101490287555473
2943,80.0,38.0,0.0831115437721306
2944,80.0,40.0,0.08500660862055337
2945,80.0,42.0,0.08713412446409802
2946,80.0,44.0,0.08932971248063992
2947,80.0,46.0,0.0913310182912857
2948,80.0,48.0,0.09320551484143105
2949,80.0,50.0,0.09482966445992141
2950,80.0,52.0,0.09630262015734317
2951,80.0,54.0,0.09766687712955376
2952,80.0,56.0,0.09893133697170593
2953,80.0,58.0,0.10021692406703518
2954,80.0,60.0,0.10148597281500044
2955,80.0,62.0,0.1027117842140202
2956,80.0,64.0,0.10384606217779
2957,80.0,66.0,0.10496885277798157
2958,80.0,68.0,0.106036487307118
2959,80.0,70.0,0.10707663834768306
2960,80.0,72.0,0.10800166874700225
2961,80.0,74.0,0.10889113805528189
2962,80.0,76.0,0.10974884433046102
2963,80.0,78.0,0.11062929129528624
2964,80.0,80.0,0.11149437384237619
2965,80.0,82.0,0.11229022478408038
2966,80.0,84.0,0.11307767747306302
2967,80.0,86.0,0.11383197402973569
2968,80.0,88.0,0.11452941971917695
2969,80.0,90.0,0.11523547142587087
2970,80.0,92.0,0.11591862980586526
2971,80.0,94.0,0.11659321792068623
2972,80.0,96.0,0.11724617969156362
2973,80.0,98.0,0.11784299775851798
2974,80.0,100.0,0.11836226837826692
2975,80.0,102.0,0.11889147279079185
2976,80.0,104.0,0.11939476526174587
2977,80.0,106.0,0.11991512432603971
2978,80.0,108.0,0.12043775177452183
2979,80.0,110.0,0.12094706092977434
2980,80.0,112.0,0.12143594917898914
2981,80.0,114.0,0.12191952761780335
2982,80.0,116.0,0.12238731371056372
2983,80.0,118.0,0.12284106421218659
2984,80.0,120.0,0.1232765654909783
2985,80.0,122.0,0.12371676601265279
2986,80.0,124.0,0.12418092033713278
2987,80.0,126.0,0.124598143842895
2988,80.0,128.0,0.12497907805664343
2989,80.0,130.0,0.12533581403136748
2990,80.0,132.0,0.12569377716641028
2991,80.0,134.0,0.12606355050185164
2992,80.0,136.0,0.1264080719756477
2993,80.0,138.0,0.1267636859087506
2994,80.0,140.0,0.12712576917229182
2995,80.0,142.0,0.12748005892511932
2996,80.0,144.0,0.12782602009580638
2997,80.0,146.0,0.12816464108305975
2998,80.0,148.0,0.12853159022795166
2999,80.0,150.0,0.12887007394497765
3000,82.0,2.0,0.020181510891326474
3001,82.0,4.0,0.021228598046763192
3002,82.0,6.0,0.022711633877347703
3003,82.0,8.0,0.02660930782467396
3004,82.0,10.0,0.032149492284891924
3005,82.0,12.0,0.037545074108229715
3006,82.0,14.0,0.04147359715215764
3007,82.0,16.0,0.04515682451515972
3008,82.0,18.0,0.04942154980673284
3009,82.0,20.0,0.054133127632593744
3010,82.0,22.0,0.059011450655709306
3011,82.0,24.0,0.06375662411629486
3012,82.0,26.0,0.06764980175996481
3013,82.0,28.0,0.07091209366362831
3014,82.0,30.0,0.07417074011392638
3015,82.0,32.0,0.07737781363405981
3016,82.0,34.0,0.07989418126359389
3017,82.0,36.0,0.08228802298967826
3018,82.0,38.0,0.0845381580886609
3019,82.0,40.0,0.08654141008266457
3020,82.0,42.0,0.08854543629544062
3021,82.0,44.0,0.09051023017937776
3022,82.0,46.0,0.0924583113001164
3023,82.0,48.0,0.09434165787664736
3024,82.0,50.0,0.09596091871051617
3025,82.0,52.0,0.0973486497313528
3026,82.0,54.0,0.09880020670724966
3027,82.0,56.0,0.10007675993608431
3028,82.0,58.0,0.10137397466876685
3029,82.0,60.0,0.10250372236468451
3030,82.0,62.0,0.1036662884264799
3031,82.0,64.0,0.1048306536211011
3032,82.0,66.0,0.10597089692176873
3033,82.0,68.0,0.10710771730032659
3034,82.0,70.0,0.10820800357745683
3035,82.0,72.0,0.10916883055944819
3036,82.0,74.0,0.11003068320908845
3037,82.0,76.0,0.11083292465360807
3038,82.0,78.0,0.11166700203120387
3039,82.0,80.0,0.11253459384775974
3040,82.0,82.0,0.11338645640021623
3041,82.0,84.0,0.11419971953838585
3042,82.0,86.0,0.11493378882584473
3043,82.0,88.0,0.11563302975393328
3044,82.0,90.0,0.11632602691400572
3045,82.0,92.0,0.11694500195990003
3046,82.0,94.0,0.11757107185779572
3047,82.0,96.0,0.11815617427960164
3048,82.0,98.0,0.11874009987459684
3049,82.0,100.0,0.11928762735043025
3050,82.0,102.0,0.1198158321386219
3051,82.0,104.0,0.12035485672480992
3052,82.0,106.0,0.12087646732989414
3053,82.0,108.0,0.12142639816912984
3054,82.0,110.0,0.12195353801839752
3055,82.0,112.0,0.12245021139013725
3056,82.0,114.0,0.12291162564881551
3057,82.0,116.0,0.12330908992131351
3058,82.0,118.0,0.12371707567708512
3059,82.0,120.0,0.12410886971115087
3060,82.0,122.0,0.12449848509929948
3061,82.0,124.0,0.12490443580265514
3062,82.0,126.0,0.12533361408620672
3063,82.0,128.0,0.12574005641407487
3064,82.0,130.0,0.1261284448615219
3065,82.0,132.0,0.12654020175071215
3066,82.0,134.0,0.12689456935773372
3067,82.0,136.0,0.12728415995747525
3068,82.0,138.0,0.12766782827961337
3069,82.0,140.0,0.12806304578731517
3070,82.0,142.0,0.12843739701146795
3071,82.0,144.0,0.12880828233898584
3072,82.0,146.0,0.12914230212305167
3073,82.0,148.0,0.12948898070169662
3074,82.0,150.0,0.12980286761196738
3075,84.0,2.0,0.020181510891326474
3076,84.0,4.0,0.021241845844551986
3077,84.0,6.0,0.022763565140099827
3078,84.0,8.0,0.02675987667534091
3079,84.0,10.0,0.03248615807732734
3080,84.0,12.0,0.038016902462374685
3081,84.0,14.0,0.04206238729704249
3082,84.0,16.0,0.045872265152042895
3083,84.0,18.0,0.05035404549650253
3084,84.0,20.0,0.055292297513494404
3085,84.0,22.0,0.060244770470281185
3086,84.0,24.0,0.06498038386779192
3087,84.0,26.0,0.06880580272528788
3088,84.0,28.0,0.0721445129782701
3089,84.0,30.0,0.07532927271733533
3090,84.0,32.0,0.078567714666821
3091,84.0,34.0,0.08118523832012788
3092,84.0,36.0,0.08366480884660639
3093,84.0,38.0,0.0861647441725668
3094,84.0,40.0,0.08850703046688013
3095,84.0,42.0,0.09055334914180156
3096,84.0,44.0,0.0923568579232254
3097,84.0,46.0,0.09402011507169833
3098,84.0,48.0,0.09572351407538336
3099,84.0,50.0,0.09732872611245096
3100,84.0,52.0,0.09879929329155918
3101,84.0,54.0,0.10025655912099203
3102,84.0,56.0,0.10152719988404751
3103,84.0,58.0,0.10278013004762339
3104,84.0,60.0,0.10400708996901134
3105,84.0,62.0,0.10524025675955499
3106,84.0,64.0,0.10635122064399469
3107,84.0,66.0,0.10738065181332916
3108,84.0,68.0,0.10834329863066793
3109,84.0,70.0,0.10928918342724732
3110,84.0,72.0,0.11025800855378022
3111,84.0,74.0,0.11114118961956468
3112,84.0,76.0,0.11197430894538742
3113,84.0,78.0,0.1127902428590559
3114,84.0,80.0,0.11360430381065277
3115,84.0,82.0,0.11438228098410531
3116,84.0,84.0,0.11517108968789322
3117,84.0,86.0,0.11593924215156214
3118,84.0,88.0,0.1166658940514862
3119,84.0,90.0,0.1173378791713396
3120,84.0,92.0,0.11793300497995957
3121,84.0,94.0,0.11849154406346474
3122,84.0,96.0,0.11904812904120458
3123,84.0,98.0,0.11964379564076591
3124,84.0,100.0,0.12021217275526307
3125,84.0,102.0,0.12078060833233538
3126,84.0,104.0,0.1212989631736125
3127,84.0,106.0,0.12188028584161503
3128,84.0,108.0,0.12242267415247007
3129,84.0,110.0,0.122915793546884
3130,84.0,112.0,0.12339375779233275
3131,84.0,114.0,0.12389767809837196
3132,84.0,116.0,0.12435629497800305
3133,84.0,118.0,0.12477973509320449
3134,84.0,120.0,0.12513900362181557
3135,84.0,122.0,0.12549853663184832
3136,84.0,124.0,0.12588170618074337
3137,84.0,126.0,0.1262573435079709
3138,84.0,128.0,0.12664856150262918
3139,84.0,130.0,0.12703873612891156
3140,84.0,132.0,0.1273876923644954
3141,84.0,134.0,0.12773383339568734
3142,84.0,136.0,0.12811603269590952
3143,84.0,138.0,0.12847250820046585
3144,84.0,140.0,0.1288189712483347
3145,84.0,142.0,0.12917848590613942
3146,84.0,144.0,0.12954858147272952
3147,84.0,146.0,0.12991146037252477
3148,84.0,148.0,0.13028466567236083
3149,84.0,150.0,0.13062399929512156
3150,86.0,2.0,0.020181510891326474
3151,86.0,4.0,0.02127152733606588
3152,86.0,6.0,0.022761721168775326
3153,86.0,8.0,0.02691237526220736
3154,86.0,10.0,0.03280352560903517
3155,86.0,12.0,0.038531812780470694
3156,86.0,14.0,0.04281525007815234
3157,86.0,16.0,0.04734178889392842
3158,86.0,18.0,0.052608478617571945
3159,86.0,20.0,0.057471114187942776
3160,86.0,22.0,0.06197666853672489
3161,86.0,24.0,0.06659519442833553
3162,86.0,26.0,0.07095481530438696
3163,86.0,28.0,0.07450377996802673
3164,86.0,30.0,0.07743437858137864
3165,86.0,32.0,0.08022775837777274
3166,86.0,34.0,0.08246502120185117
3167,86.0,36.0,0.08489594230958829
3168,86.0,38.0,0.0873385422492986
3169,86.0,40.0,0.08965381589131866
3170,86.0,42.0,0.0917748336671323
3171,86.0,44.0,0.0936832191179447
3172,86.0,46.0,0.09531750630457023
3173,86.0,48.0,0.09691562193190402
3174,86.0,50.0,0.09844939006114994
3175,86.0,52.0,0.09988805489820389
3176,86.0,54.0,0.10126016786690537
3177,86.0,56.0,0.10255992903253039
3178,86.0,58.0,0.10385673818223262
3179,86.0,60.0,0.10516138518167341
3180,86.0,62.0,0.10643158059525645
3181,86.0,64.0,0.1075999034241647
3182,86.0,66.0,0.10863817442075677
3183,86.0,68.0,0.10957652011094766
3184,86.0,70.0,0.11049580584060816
3185,86.0,72.0,0.11137797831548887
3186,86.0,74.0,0.11234067572535893
3187,86.0,76.0,0.11320664293738651
3188,86.0,78.0,0.11398875079199398
3189,86.0,80.0,0.11480856776858615
3190,86.0,82.0,0.1155593445165697
3191,86.0,84.0,0.1162774338093689
3192,86.0,86.0,0.11697066038547542
3193,86.0,88.0,0.11770291849742073
3194,86.0,90.0,0.11840429310647636
3195,86.0,92.0,0.11900427980025277
3196,86.0,94.0,0.11954442178487923
3197,86.0,96.0,0.12008773061771343
3198,86.0,98.0,0.12062974874889404
3199,86.0,100.0,0.12115400949443919
3200,86.0,102.0,0.12169543933661359
3201,86.0,104.0,0.12222875692229024
3202,86.0,106.0,0.12275344353273857
3203,86.0,108.0,0.12324567750142944
3204,86.0,110.0,0.12371315951057857
3205,86.0,112.0,0.1241852582859508
3206,86.0,114.0,0.12465169197620747
3207,86.0,116.0,0.12510274657014844
3208,86.0,118.0,0.1255589114844663
3209,86.0,120.0,0.12597615270141868
3210,86.0,122.0,0.1263949806306985
3211,86.0,124.0,0.1267871404212654
3212,86.0,126.0,0.12719013005023386
3213,86.0,128.0,0.1275927509556491
3214,86.0,130.0,0.12797181401506116
3215,86.0,132.0,0.12835914116788935
3216,86.0,134.0,0.12873684552518078
3217,86.0,136.0,0.12909692229178232
3218,86.0,138.0,0.1294453080120718
3219,86.0,140.0,0.12975781851297868
3220,86.0,142.0,0.13008551262111792
3221,86.0,144.0,0.13041085442997474
3222,86.0,146.0,0.13074705395028507
3223,86.0,148.0,0.13109317164463677
3224,86.0,150.0,0.1314551027745952
3225,88.0,2.0,0.02013587352976137
3226,88.0,4.0,0.021337933619844495
3227,88.0,6.0,0.02280675245417215
3228,88.0,8.0,0.027110439114347747
3229,88.0,10.0,0.033445010856214936
3230,88.0,12.0,0.04033414945934365
3231,88.0,14.0,0.04530365919078012
3232,88.0,16.0,0.04946564293295562
3233,88.0,18.0,0.05404540570645261
3234,88.0,20.0,0.05846375417874093
3235,88.0,22.0,0.06303625639221018
3236,88.0,24.0,0.06774102873426582
3237,88.0,26.0,0.07214793670562528
3238,88.0,28.0,0.07564934080882196
3239,88.0,30.0,0.07846829235867553
3240,88.0,32.0,0.08116455070530315
3241,88.0,34.0,0.08339039520005138
3242,88.0,36.0,0.08573874341994003
3243,88.0,38.0,0.08821909706678557
3244,88.0,40.0,0.09055181023519107
3245,88.0,42.0,0.09275526292434567
3246,88.0,44.0,0.09474312866164115
3247,88.0,46.0,0.0964684026493544
3248,88.0,48.0,0.09804607047569837
3249,88.0,50.0,0.09959169476410562
3250,88.0,52.0,0.10101659163346638
3251,88.0,54.0,0.10224034276768722
3252,88.0,56.0,0.10353240098414608
3253,88.0,58.0,0.10480994104236954
3254,88.0,60.0,0.1061127653552794
3255,88.0,62.0,0.10740874030842956
3256,88.0,64.0,0.1086241797907693
3257,88.0,66.0,0.10966599828906375
3258,88.0,68.0,0.110603677816366
3259,88.0,70.0,0.1115019151852972
3260,88.0,72.0,0.11239993859535133
3261,88.0,74.0,0.11328199217441537
3262,88.0,76.0,0.11419411827064808
3263,88.0,78.0,0.11505647147592253
3264,88.0,80.0,0.11586041410925071
3265,88.0,82.0,0.11663576787944464
3266,88.0,84.0,0.11728973328657474
3267,88.0,86.0,0.1179409498596872
3268,88.0,88.0,0.11863350682435343
3269,88.0,90.0,0.11930274310237463
3270,88.0,92.0,0.11992321936041454
3271,88.0,94.0,0.12050818789100394
3272,88.0,96.0,0.12104627039658994
3273,88.0,98.0,0.1216242594054599
3274,88.0,100.0,0.12217355510831035
3275,88.0,102.0,0.1227045967484077
3276,88.0,104.0,0.12324851571260714
3277,88.0,106.0,0.12375558033130157
3278,88.0,108.0,0.12420983984625224
3279,88.0,110.0,0.12463577422409183
3280,88.0,112.0,0.1250676617928487
3281,88.0,114.0,0.12548079066474838
3282,88.0,116.0,0.1258762167459516
3283,88.0,118.0,0.12628703543876088
3284,88.0,120.0,0.1267032018510123
3285,88.0,122.0,0.12710044054985775
3286,88.0,124.0,0.12748679850358557
3287,88.0,126.0,0.12788098273212753
3288,88.0,128.0,0.1282665294211619
3289,88.0,130.0,0.12865925601085348
3290,88.0,132.0,0.12905837617360594
3291,88.0,134.0,0.1294642238599015
3292,88.0,136.0,0.12987839295326647
3293,88.0,138.0,0.13028558707792015
3294,88.0,140.0,0.13069031282370308
3295,88.0,142.0,0.1310416516493512
3296,88.0,144.0,0.13137448556882902
3297,88.0,146.0,0.13169590516557567
3298,88.0,148.0,0.1319898955322034
3299,88.0,150.0,0.1322947926814098
3300,90.0,2.0,0.020138874271091265
3301,90.0,4.0,0.021429821675470553
3302,90.0,6.0,0.023424442386963486
3303,90.0,8.0,0.027831996831085802
3304,90.0,10.0,0.0337632805227821
3305,90.0,12.0,0.04075448562371742
3306,90.0,14.0,0.0459435307805636
3307,90.0,16.0,0.05036021818502517
3308,90.0,18.0,0.055619455974479766
3309,90.0,20.0,0.06057589369186406
3310,90.0,22.0,0.06507072742554719
3311,90.0,24.0,0.0693743066729367
3312,90.0,26.0,0.0734436191883318
3313,90.0,28.0,0.07695849760732718
3314,90.0,30.0,0.0798180601734967
3315,90.0,32.0,0.08271585520230483
3316,90.0,34.0,0.08541721874335072
3317,90.0,36.0,0.087815054798725
3318,90.0,38.0,0.09006032485139447
3319,90.0,40.0,0.0920709353066115
3320,90.0,42.0,0.09400335969625472
3321,90.0,44.0,0.09593371759309162
3322,90.0,46.0,0.09769310461014023
3323,90.0,48.0,0.09925394982721439
3324,90.0,50.0,0.10079640028081076
3325,90.0,52.0,0.10230402972422639
3326,90.0,54.0,0.10371805402534026
3327,90.0,56.0,0.10499190157186289
3328,90.0,58.0,0.10609210396223578
3329,90.0,60.0,0.10721919060384234
3330,90.0,62.0,0.10842534845561716
3331,90.0,64.0,0.10953346386385762
3332,90.0,66.0,0.11062983356830669
3333,90.0,68.0,0.11167812019653271
3334,90.0,70.0,0.11260296991804293
3335,90.0,72.0,0.11347010577136095
3336,90.0,74.0,0.11429318271206639
3337,90.0,76.0,0.11513971468538971
3338,90.0,78.0,0.11600745207254455
3339,90.0,80.0,0.11685723310766154
3340,90.0,82.0,0.11764734395597663
3341,90.0,84.0,0.11835457652972924
3342,90.0,86.0,0.11900484235473363
3343,90.0,88.0,0.11963627092780496
3344,90.0,90.0,0.1202174767522286
3345,90.0,92.0,0.12077575749558773
3346,90.0,94.0,0.12133452489559104
3347,90.0,96.0,0.12185997432943514
3348,90.0,98.0,0.12242044708352857
3349,90.0,100.0,0.12298778801675701
3350,90.0,102.0,0.12353967971803684
3351,90.0,104.0,0.12410136164567279
3352,90.0,106.0,0.12462724198306016
3353,90.0,108.0,0.1251381340709556
3354,90.0,110.0,0.12561568908856394
3355,90.0,112.0,0.12602707544055547
3356,90.0,114.0,0.12643946857332766
3357,90.0,116.0,0.12684629616532728
3358,90.0,118.0,0.12720495906909252
3359,90.0,120.0,0.12757084231816807
3360,90.0,122.0,0.12795344818884652
3361,90.0,124.0,0.12832205989012113
3362,90.0,126.0,0.1287121493764617
3363,90.0,128.0,0.1291047154348164
3364,90.0,130.0,0.1294830999269336
3365,90.0,132.0,0.1298880594816882
3366,90.0,134.0,0.130274303075398
3367,90.0,136.0,0.13066419171963417
3368,90.0,138.0,0.13104733033123395
3369,90.0,140.0,0.1314278804182356
3370,90.0,142.0,0.13180326046865373
3371,90.0,144.0,0.13219260913294034
3372,90.0,146.0,0.13254699667794498
3373,90.0,148.0,0.1328821047430229
3374,90.0,150.0,0.1332070945610358
3375,92.0,2.0,0.020138874271091265
3376,92.0,4.0,0.021555065991148786
3377,92.0,6.0,0.024721479139159747
3378,92.0,8.0,0.030448121969929465
3379,92.0,10.0,0.03610480831528271
3380,92.0,12.0,0.04139543903995009
3381,92.0,14.0,0.04659820540071929
3382,92.0,16.0,0.051207651814372555
3383,92.0,18.0,0.05656346756246503
3384,92.0,20.0,0.062033837272860895
3385,92.0,22.0,0.06678296086882393
3386,92.0,24.0,0.0710897197261485
3387,92.0,26.0,0.07491522768592665
3388,92.0,28.0,0.07836013508939087
3389,92.0,30.0,0.08110939248320526
3390,92.0,32.0,0.0839270368587908
3391,92.0,34.0,0.08672705321821286
3392,92.0,36.0,0.0893314623349584
3393,92.0,38.0,0.0916390955947261
3394,92.0,40.0,0.09349990787793043
3395,92.0,42.0,0.09526247310620987
3396,92.0,44.0,0.09704147518267321
3397,92.0,46.0,0.09866356170435175
3398,92.0,48.0,0.10020416168164858
3399,92.0,50.0,0.10173411426855335
3400,92.0,52.0,0.10331060966154687
3401,92.0,54.0,0.1048538275620695
3402,92.0,56.0,0.10628142119021544
3403,92.0,58.0,0.10753473011729127
3404,92.0,60.0,0.10866279751273107
3405,92.0,62.0,0.10965791170708078
3406,92.0,64.0,0.11065292591008719
3407,92.0,66.0,0.11168994749612425
3408,92.0,68.0,0.1127037097169439
3409,92.0,70.0,0.11372569366259189
3410,92.0,72.0,0.11465108929865055
3411,92.0,74.0,0.11547543737638488
3412,92.0,76.0,0.11628900362238777
3413,92.0,78.0,0.11708878829984765
3414,92.0,80.0,0.11785533792567641
3415,92.0,82.0,0.11858157858853895
3416,92.0,84.0,0.11921150398277652
3417,92.0,86.0,0.11986371738831078
3418,92.0,88.0,0.12048446996941156
3419,92.0,90.0,0.1210865803115574
3420,92.0,92.0,0.12169942851723357
3421,92.0,94.0,0.1222775386397881
3422,92.0,96.0,0.12279548970383228
3423,92.0,98.0,0.12328515569405502
3424,92.0,100.0,0.12381442503032863
3425,92.0,102.0,0.12434211925977777
3426,92.0,104.0,0.12480128255261032
3427,92.0,106.0,0.12528892487730214
3428,92.0,108.0,0.12579565051297276
3429,92.0,110.0,0.1262483611581827
3430,92.0,112.0,0.1266859547864491
3431,92.0,114.0,0.12713758312822623
3432,92.0,116.0,0.12760494348015544
3433,92.0,118.0,0.12802208795214057
3434,92.0,120.0,0.12843723615382138
3435,92.0,122.0,0.12886963060767176
3436,92.0,124.0,0.1292935945411258
3437,92.0,126.0,0.12970236602745258
3438,92.0,128.0,0.13008180346369588
3439,92.0,130.0,0.1304545321522446
3440,92.0,132.0,0.13080548436024886
3441,92.0,134.0,0.13113652548718702
3442,92.0,136.0,0.13147401452680624
3443,92.0,138.0,0.13180496346640516
3444,92.0,140.0,0.13216117523107124
3445,92.0,142.0,0.13250085585522905
3446,92.0,144.0,0.13286713922345333
3447,92.0,146.0,0.13321282387915714
3448,92.0,148.0,0.133566142302289
3449,92.0,150.0,0.13392561747764387
3450,94.0,2.0,0.020137394568503567
3451,94.0,4.0,0.021549140133717615
3452,94.0,6.0,0.024822315458112185
3453,94.0,8.0,0.030685867132377833
3454,94.0,10.0,0.03640021740927534
3455,94.0,12.0,0.04150967646073031
3456,94.0,14.0,0.04667083583544588
3457,94.0,16.0,0.05152264411163657
3458,94.0,18.0,0.057412227013470325
3459,94.0,20.0,0.06353916928087222
3460,94.0,22.0,0.06873577403943953
3461,94.0,24.0,0.07287970177754736
3462,94.0,26.0,0.0765401107652084
3463,94.0,28.0,0.07959049318900442
3464,94.0,30.0,0.08220397466351363
3465,94.0,32.0,0.0849966888754099
3466,94.0,34.0,0.08774636973625095
3467,94.0,36.0,0.09040274846577792
3468,94.0,38.0,0.09285648769581756
3469,94.0,40.0,0.09493310045709681
3470,94.0,42.0,0.09670917032924152
3471,94.0,44.0,0.09851370242697685
3472,94.0,46.0,0.1002037594589592
3473,94.0,48.0,0.10174201414627253
3474,94.0,50.0,0.10312257735162847
3475,94.0,52.0,0.10447049545352774
3476,94.0,54.0,0.10592260016678454
3477,94.0,56.0,0.10723754376209074
3478,94.0,58.0,0.10853403367349722
3479,94.0,60.0,0.10979355128095399
3480,94.0,62.0,0.110881595341138
3481,94.0,64.0,0.11186259111957333
3482,94.0,66.0,0.11282155802830865
3483,94.0,68.0,0.1136952289569751
3484,94.0,70.0,0.1147242362741805
3485,94.0,72.0,0.11569027742262179
3486,94.0,74.0,0.11656604184236181
3487,94.0,76.0,0.11737960609896658
3488,94.0,78.0,0.11814855349162623
3489,94.0,80.0,0.11883494519115712
3490,94.0,82.0,0.11947637307925374
3491,94.0,84.0,0.12005485240481503
3492,94.0,86.0,0.12063513789466283
3493,94.0,88.0,0.12120725617115335
3494,94.0,90.0,0.12186772952028121
3495,94.0,92.0,0.12253070310340858
3496,94.0,94.0,0.12319638357805478
3497,94.0,96.0,0.1238174683750915
3498,94.0,98.0,0.12435796464534722
3499,94.0,100.0,0.12485238272487871
3500,94.0,102.0,0.1252677628508146
3501,94.0,104.0,0.12564947736362905
3502,94.0,106.0,0.12606757133182928
3503,94.0,108.0,0.12650848888720845
3504,94.0,110.0,0.12693017428772177
3505,94.0,112.0,0.12736559661888744
3506,94.0,114.0,0.1278060518275567
3507,94.0,116.0,0.12827507581786873
3508,94.0,118.0,0.12874984818894614
3509,94.0,120.0,0.12920842838580548
3510,94.0,122.0,0.12964812006403287
3511,94.0,124.0,0.13007314222221913
3512,94.0,126.0,0.13048057536561428
3513,94.0,128.0,0.130852521023489
3514,94.0,130.0,0.13123894808255432
3515,94.0,132.0,0.1316329670046534
3516,94.0,134.0,0.1319887598032169
3517,94.0,136.0,0.13231939720193434
3518,94.0,138.0,0.13262881467892682
3519,94.0,140.0,0.13295922353383519
3520,94.0,142.0,0.13326714394848765
3521,94.0,144.0,0.13359159273675258
3522,94.0,146.0,0.13394725481884232
3523,94.0,148.0,0.13430167840778215
3524,94.0,150.0,0.1346556651901487
3525,96.0,2.0,0.020137394568503567
3526,96.0,4.0,0.02154299975060749
3527,96.0,6.0,0.02490169518509809
3528,96.0,8.0,0.030937955991395965
3529,96.0,10.0,0.03674928090783164
3530,96.0,12.0,0.04195365015907894
3531,96.0,14.0,0.04736003346388903
3532,96.0,16.0,0.05232440284434252
3533,96.0,18.0,0.058531806016454586
